2.19535106395098e-06,5.61004030046186e-10,1.73125997733597e-11,1.00551314390117e-11,5.92908261728857e-12,1.12396825985645e-05,4.26880430576433e-06,1.46071390585109e-06,3.61841185894214e-07,9.45598701293842e-08,5.42303484169608e-13,1.62025862037548e-13,7.85602385947659e-13,3.93012180481072e-13,2.43157822859537e-13,5.01724131511648e-13,4.65726168945073e-13,4.8257514509044e-13,1.10397772977762e-12,3.45197451052452e-13,4.34250202671451e-13,4.9741287000483e-13,3.13861445098278e-13,5.06706516167876e-13,1.06382551753333e-12
0.903339932229092,0.909706179905614,0.909686374581901,0.90965256885386,0.909593255975447,0.904657035998647,0.905336271051002,0.905727144606702,0.905215413397021,0.895166606847705,7.6494330612611e-06,2.36792017364896e-06,1.07929661118713e-05,5.55517077721256e-06,3.47203945503641e-06,7.10707360021749e-06,6.56103120706205e-06,6.75026777971189e-06,3.15272702913064e-10,5.57146964928359e-06,7.06326036457445e-06,8.10929514622579e-06,5.78823922648427e-06,7.84826434352988e-06,4.52038232334452e-10
0.0915461755311979,0.0860422902141825,0.0860602732872678,0.0860908116617973,0.0861443859817388,0.0901661482740889,0.0898072785853617,0.0895610264718576,0.0900645063084173,0.0989928841881414,2.83351857461617e-05,1.41585545394623e-05,3.90401682112098e-05,2.31899539833628e-05,1.72825311686529e-05,2.75615838466872e-05,2.57385511024264e-05,2.60017309049763e-05,4.47582508357439e-08,2.30348351711017e-05,2.72730784178136e-05,3.02650721390176e-05,2.39849830927282e-05,2.99556387332179e-05,6.3634606263064e-08
0.00482994490585783,0.00411646575026657,0.00411829285923833,0.00412140250982636,0.00412686334742704,0.00458841312332406,0.0045361356549811,0.00450049458089212,0.00454822338667963,0.00561437267060362,9.33358061760563e-05,6.22644337043234e-05,0.000123727601518476,8.16565796892795e-05,6.80217913003541e-05,9.11308113248789e-05,8.55224748449612e-05,8.48395552253593e-05,2.97240681325091e-06,7.91919739912216e-05,8.86968350866956e-05,9.55238053386063e-05,8.27450147972957e-05,9.66006786331945e-05,4.14631801468039e-06
0.000171758992078611,0.000131745547027191,0.000131831739550303,0.000131984700290758,0.000132253600318066,0.000167811786501895,0.000158120337967674,0.000153267640998552,0.000154436072237518,0.00021613256598784,0.00045194076476469,0.00036191677923098,0.00052842303447285,0.000377315032286861,0.00034419497891413,0.000388465199761191,0.00036179456939725,0.000349167899492799,0.00010821022029777,0.000346079840712881,0.000365543339743374,0.000380801411279185,0.000365206753075548,0.000397778464966755,0.000146772964730873
7.3947739471036e-06,3.16603197390349e-06,3.16518568905387e-06,3.17014749727398e-06,3.17888855487802e-06,1.52961169138044e-05,8.21243922709838e-06,5.31958664061172e-06,4.28836051021e-06,6.43247611452971e-06,0.00401619169177854,0.00342913541703872,0.00398142331634167,0.00306031845870497,0.00294459502975026,0.00293652380467151,0.00270766998268033,0.00255564456178218,0.00219513983568482,0.0026534124097706,0.00267671963016355,0.00271197332747697,0.00281997188654058,0.00290814341107693,0.00286446720096669
3.02516414451219e-06,6.43029100619086e-08,6.0696737816907e-08,6.08119851924051e-08,6.10238558181331e-08,1.13339547060178e-05,4.35357639897283e-06,1.5406573501404e-06,4.42376413207792e-07,2.46355115622503e-07,0.0333545722492776,0.0293841584436506,0.0320443475141021,0.0255819722505415,0.0250791643377998,0.0242337878861993,0.0225279295167098,0.0213486914496084,0.0237418256858155,0.0222750864673472,0.0221869513776579,0.0222755938472398,0.0235025391543117,0.0237494630920221,0.0293950935242885
2.93124327475618e-06,4.56024648614267e-09,9.72037663286386e-10,9.69484698578056e-10,9.73569464513398e-10,1.1251886896797e-05,4.27416129952367e-06,1.46347675008668e-06,3.63640501930359e-07,9.79000484504999e-08,0.156297091162813,0.143485990792573,0.149407020487708,0.129423165842101,0.127572733511316,0.124045234292335,0.117794905531841,0.113532049651293,0.125593420477513,0.116927664451522,0.116507531350774,0.11677485054388,0.121028731051652,0.122063833771505,0.144884734284604
2.92949924615651e-06,3.52440218048361e-09,1.79164101769213e-11,1.32080297547708e-11,1.32694748549398e-11,1.12511051458956e-05,4.27305959025712e-06,1.46226362462753e-06,3.62330389538037e-07,9.48726716318772e-08,0.328619098346,0.318614841308964,0.320143410578535,0.306158899543772,0.303672959101406,0.300637425607088,0.2942608746017,0.290322714866433,0.297555312703255,0.293136768792739,0.293137953853584,0.293719615293323,0.296950450328897,0.298345333743369,0.314535623596627
2.92944626944059e-06,3.43147564387109e-09,2.16356610256484e-11,1.0215213013931e-11,6.08677138114456e-12,1.12517104126626e-05,4.27329707872866e-06,1.46234323426785e-06,3.62341941124628e-07,9.48329496026566e-08,0.299090704836599,0.308392379954825,0.305638425980804,0.316157860033786,0.317142967365745,0.318508943587687,0.321852299339233,0.324193793121165,0.317999526459971,0.322349798574166,0.322498620630816,0.322309700148241,0.319813910745457,0.319295604618886,0.306762765280834
