0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000480216558136243,0.00951092671016496,0.00962416702502462,0.00947764219367061,0.00921409319267706,0.00881813199995553,0.00830449292729904,7.72086219184579e-20,6.62840106254136e-27,9.9287858648068e-31,1.46425792792289e-30,6.38592908900441e-35,1.30143134984913e-41,5.92383873557187e-45,7.81068624609782e-45,3.0957178972634e-44,3.6598614412899e-43,1.52347779038818e-42,1.44927642948067e-41,6.42023575157028e-41,3.46046737580843e-40,4.70184608501787e-40,1.24776438563452e-39,2.56463249787497e-39,3.11797459627836e-37
4.69252294866741e-06,9.08805604126772e-05,9.1996499979761e-05,9.06404097589878e-05,8.81919711302887e-05,8.45197292721719e-05,7.9756591323312e-05,1.04688913349113e-18,4.4913245602226e-25,8.05175775354235e-29,1.16913474204665e-28,5.64787324896321e-33,1.19308127939036e-39,5.35991046682038e-43,6.7890352308727e-43,2.64350069227356e-42,2.98616420966001e-41,1.22567665599969e-40,1.14602409201226e-39,5.07923425596055e-39,2.77906489636855e-38,3.76020128881205e-38,9.92515083584102e-38,2.09777083882311e-37,2.60763739160693e-35
2.24447896580225e-08,4.1371775723185e-07,4.19009549149952e-07,4.13092573091885e-07,4.02355428574055e-07,3.8630017690847e-07,3.65419262287091e-07,1.09342547049513e-17,1.54310219811096e-23,3.43224766192684e-27,4.73391818290547e-27,2.69417438258672e-31,6.00026757856172e-38,2.6613815866875e-41,3.1989171106649e-41,1.22200331607134e-40,1.30381402535966e-39,5.26501404015329e-39,4.81666453084949e-38,2.13797659476358e-37,1.19504782289229e-36,1.61008809530946e-36,4.20652812026829e-36,9.22289640845059e-36,1.1995543447437e-33
7.24959061338777e-11,1.19460529960311e-09,1.21079008339216e-09,1.19473005570446e-09,1.16537362469503e-09,1.12173687058321e-09,1.06449419560054e-09,8.53583680012147e-17,3.2892180955527e-22,9.48818237423292e-26,1.27905681090072e-25,8.87662328867763e-30,2.12012273363408e-36,9.32026189850901e-40,1.05352695074879e-39,3.85899549730334e-39,3.86293992777467e-38,1.53450429509372e-37,1.36806444478834e-36,6.07071840131621e-36,3.48696766604243e-35,4.67974773801033e-35,1.20630275868458e-34,2.74857567973108e-34,3.82399473447718e-32
2.12814969676298e-13,2.46247403989638e-12,2.49879360700068e-12,2.46886794333615e-12,2.41351176570589e-12,2.3322983862363e-12,2.22342055484982e-12,4.80741284832264e-16,4.66258104771415e-21,1.83134980414264e-24,2.55042498384361e-24,2.23155073819299e-28,5.81610110017755e-35,2.55167458340762e-38,2.69725555679861e-38,9.13385146236342e-38,8.5540822298754e-37,3.34736434744571e-36,2.8975755665813e-35,1.27945979825871e-34,7.59102848640243e-34,1.01550561344923e-33,2.58088646281969e-33,6.0928359840613e-33,9.2167107808312e-31
6.69388828013758e-15,3.87778916221217e-15,3.94274839861209e-15,3.90370849821739e-15,3.82980252385666e-15,3.72496937682468e-15,3.57642098165634e-15,1.89924805694244e-15,4.56044369977067e-20,2.56920389406565e-23,4.0983294600865e-23,4.4897303369093e-27,1.30285853227505e-33,5.77638857336156e-37,5.72943192533384e-37,1.71253396290295e-36,1.50044550367239e-35,5.79649956899896e-35,4.85540452526002e-34,2.11922176701231e-33,1.30387361063085e-32,1.74033030591587e-32,4.36783209090688e-32,1.06216820103036e-31,1.75941739649249e-29
2.03040877308965e-15,4.89845515627842e-18,4.99722890730911e-18,4.96513432722194e-18,4.90038685116107e-18,4.81896444827519e-18,4.68087023912012e-18,5.12469430604781e-15,3.14419302461349e-19,2.68683260048153e-22,3.82427162865556e-22,7.0177841396612e-26,2.32553574202171e-32,1.05769118965972e-35,9.8876153207377e-36,2.64161267668351e-35,2.16869254180978e-34,8.28804595986954e-34,6.69749302230081e-33,2.86849699723924e-32,1.83406954573564e-31,2.44494005458647e-31,6.07892284225112e-31,1.51198369465092e-30,2.73430764488129e-28
7.68306387242088e-16,5.18415227974063e-21,5.31834614212039e-21,5.31516352559622e-21,5.29846913828669e-21,5.30701144091694e-21,5.25304641678591e-21,9.22811677899815e-15,1.54604249116325e-18,2.12892713780858e-21,3.12818759252798e-21,8.65774469994299e-25,3.36491148408379e-31,1.59918957615386e-34,1.4194161890093e-34,3.44267051840454e-34,2.65400257276803e-33,1.00460609682704e-32,7.81078601227001e-32,3.26172179128442e-31,2.16653765585485e-30,2.88697080413808e-30,7.13868620513797e-30,1.80267971873946e-29,3.52095596825901e-27
3.23321656852129e-16,4.80692253112778e-24,4.97447393043821e-24,5.01733338593198e-24,5.08009556526079e-24,5.23464832124679e-24,5.33025084552285e-24,1.1002059952428e-14,5.46170109287146e-18,1.2920557354242e-20,1.95219614183508e-20,8.54716690480832e-24,3.99969233617122e-30,2.03009254092579e-33,1.72761299955168e-33,3.86056932584875e-33,2.80003067474699e-32,1.04967641360409e-31,7.83497970335415e-31,3.17623778955573e-30,2.18492985601199e-29,2.91179041130647e-29,7.18866397619014e-29,1.83002681635382e-28,3.79922070133746e-26
